Au HCP crystal

3808 atoms
1 atom types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 196.97

Atoms

381 1 -15.5865 -0.333291 -11.3123
382 1 -17.0297 -2.83298 -11.3123
383 1 -17.0297 -4.49943 -8.95556
384 1 -15.5865 -1.99975 -8.95556
385 1 -15.5865 -0.333291 -6.59883
386 1 -17.0297 -2.83298 -6.59883
387 1 -17.0297 -4.49943 -4.24211
388 1 -15.5865 -1.99975 -4.24211
389 1 -15.5865 -0.333291 -1.88538
390 1 -17.0297 -2.83298 -1.88538
391 1 -17.0297 -4.49943 0.471345
392 1 -15.5865 -1.99975 0.471345
393 1 -15.5865 -0.333291 2.82807
394 1 -17.0297 -2.83298 2.82807
395 1 -17.0297 -4.49943 5.1848
396 1 -15.5865 -1.99975 5.1848
397 1 -15.5865 -0.333291 7.54152
398 1 -17.0297 -2.83298 7.54152
399 1 -17.0297 -4.49943 9.89825
400 1 -15.5865 -1.99975 9.89825
401 1 -15.5865 -0.333291 12.255
402 1 -17.0297 -2.83298 12.255
403 1 -17.0297 -4.49943 14.6117
404 1 -15.5865 -1.99975 14.6117
405 1 -15.5865 -0.333291 16.9684
406 1 -17.0297 -2.83298 16.9684
407 1 -17.0297 -4.49943 19.3252
408 1 -15.5865 -1.99975 19.3252
409 1 -17.0297 0.499937 -18.3825
410 1 -15.5865 2.99962 -18.3825
411 1 -15.5865 4.66608 -16.0257
412 1 -17.0297 2.16639 -16.0257
413 1 -17.0297 0.499937 -13.669
414 1 -15.5865 2.99962 -13.669
415 1 -15.5865 4.66608 -11.3123
416 1 -17.0297 2.16639 -11.3123
417 1 -17.0297 0.499937 -8.95556
418 1 -15.5865 2.99962 -8.95556
419 1 -15.5865 4.66608 -6.59883
420 1 -17.0297 2.16639 -6.59883
421 1 -17.0297 0.499937 -4.24211
422 1 -15.5865 2.99962 -4.24211
423 1 -15.5865 4.66608 -1.88538
424 1 -17.0297 2.16639 -1.88538
425 1 -17.0297 0.499937 0.471345
426 1 -15.5865 2.99962 0.471345
427 1 -15.5865 4.66608 2.82807
428 1 -17.0297 2.16639 2.82807
429 1 -17.0297 0.499937 5.1848
430 1 -15.5865 2.99962 5.1848
431 1 -15.5865 4.66608 7.54152
432 1 -17.0297 2.16639 7.54152
433 1 -17.0297 0.499937 9.89825
434 1 -15.5865 2.99962 9.89825
435 1 -15.5865 4.66608 12.255
436 1 -17.0297 2.16639 12.255
437 1 -17.0297 0.499937 14.6117
438 1 -15.5865 2.99962 14.6117
439 1 -15.5865 4.66608 16.9684
440 1 -17.0297 2.16639 16.9684
441 1 -17.0297 0.499937 19.3252
442 1 -15.5865 2.99962 19.3252
443 1 -17.0297 5.49931 -18.3825
444 1 -15.5865 7.99899 -18.3825
445 1 -15.5865 9.66545 -16.0257
446 1 -17.0297 7.16577 -16.0257
447 1 -17.0297 5.49931 -13.669
448 1 -15.5865 7.99899 -13.669
449 1 -15.5865 9.66545 -11.3123
450 1 -17.0297 7.16577 -11.3123
451 1 -17.0297 5.49931 -8.95556
452 1 -15.5865 7.99899 -8.95556
453 1 -15.5865 9.66545 -6.59883
454 1 -17.0297 7.16577 -6.59883
455 1 -17.0297 5.49931 -4.24211
456 1 -15.5865 7.99899 -4.24211
457 1 -15.5865 9.66545 -1.88538
458 1 -17.0297 7.16577 -1.88538
459 1 -17.0297 5.49931 0.471345
460 1 -15.5865 7.99899 0.471345
461 1 -15.5865 9.66545 2.82807
462 1 -17.0297 7.16577 2.82807
463 1 -17.0297 5.49931 5.1848
464 1 -15.5865 7.99899 5.1848
465 1 -15.5865 9.66545 7.54152
466 1 -17.0297 7.16577 7.54152
467 1 -17.0297 5.49931 9.89825
468 1 -15.5865 7.99899 9.89825
